"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"4:46","Tyler Wahl misses two point layup",286,"Missed Two","misses","Tyler Wahl",14,20,"Cavs","vsWIS",44
1,"4:40","Ryan Dunn defensive rebound",280,"Def Rebound","defensive rebound","Ryan Dunn",14,20,"Opp","vsWIS",45
1,"4:38","Jacob Groves misses two point jump shot",278,"Missed Two","misses","Jacob Groves",14,20,"Opp","vsWIS",45
1,"4:26","AJ Storr defensive rebound",266,"Def Rebound","defensive rebound","AJ Storr",14,20,"Cavs","vsWIS",46
1,"4:24","AJ Storr misses two point jump shot",264,"Missed Two","misses","AJ Storr",14,20,"Cavs","vsWIS",46
1,"4:24","AJ Storr offensive rebound",264,"Off Rebound","offensive rebound","AJ Storr",14,20,"Cavs","vsWIS",46
1,"4:24","Andrew Rohde shooting foul (AJ Storr draws the foul)",264,"Foul","shooting foul","Andrew Rohde",14,20,"Cavs","vsWIS",46
1,"4:24","AJ Storr makes regular free throw 1 of 2",264,"Made FT","makes","AJ Storr",14,21,"Cavs","vsWIS",46
1,"4:24","Cavaliers lineup change (Dante Harris, Leon Bond III, Andrew Rohde, Isaac McKneely, Jacob Groves)",264,"Cav Sub"," ","Cavaliers",14,21,"Cavs","vsWIS",46
1,"4:24","Badgers lineup change (Kamari McGee, Carter Gilmore, Nolan Winter, AJ Storr, Max Klesmit)",264,"Opp Sub"," ","Badgers",14,21,"Cavs","vsWIS",46
1,"4:00","AJ Storr makes regular free throw 2 of 2",240,"Made FT","makes","AJ Storr",14,22,"Opp","vsWIS",47
1,"3:58","Isaac McKneely misses two point jump shot",238,"Missed Two","misses","Isaac McKneely",14,22,"Opp","vsWIS",47
1,"3:41","Carter Gilmore defensive rebound",221,"Def Rebound","defensive rebound","Carter Gilmore",14,22,"Cavs","vsWIS",48
1,"3:39","Leon Bond III blocks AJ Storr's two point layup",219,"Block","block","Leon Bond III",14,22,"Cavs","vsWIS",48
1,"3:37","AJ Storr offensive rebound",217,"Off Rebound","offensive rebound","AJ Storr",14,22,"Cavs","vsWIS",48
1,"3:37","Badgers 30 second timeout",217,"Timeout","second timeout","Badgers 30",14,22,"Cavs","vsWIS",48
1,"3:37","TV timeout",217,""," ","TV",14,22,"Cavs","vsWIS",48
1,"3:37","Cavaliers lineup change (Dante Harris, Isaac McKneely, Jacob Groves, Leon Bond III, Reece Beekman)",217,"Cav Sub"," ","Cavaliers",14,22,"Cavs","vsWIS",48
1,"3:28","Badgers lineup change (Kamari McGee, Max Klesmit, Carter Gilmore, Nolan Winter, John Blackwell)",208,"Opp Sub"," ","Badgers",14,22,"Cavs","vsWIS",48
1,"3:26","John Blackwell misses two point jump shot",206,"Missed Two","misses","John Blackwell",14,22,"Cavs","vsWIS",48
1,"3:12","Jacob Groves defensive rebound",192,"Def Rebound","defensive rebound","Jacob Groves",14,22,"Opp","vsWIS",49
1,"2:50","Jacob Groves makes two point jump shot (Reece Beekman assists)",170,"Made Two","makes","Jacob Groves",16,22,"Cavs","vsWIS",50
1,"2:20","Max Klesmit makes two point jump shot",140,"Made Two","makes","Max Klesmit",16,24,"Opp","vsWIS",51
1,"1:53","Dante Harris turnover (bad pass)",113,"Turnover","turnover","Dante Harris",16,24,"Cavs","vsWIS",52
1,"1:51","Kamari McGee misses two point jump shot",111,"Missed Two","misses","Kamari McGee",16,24,"Cavs","vsWIS",52
1,"1:36","Jacob Groves defensive rebound",96,"Def Rebound","defensive rebound","Jacob Groves",16,24,"Opp","vsWIS",53
1,"1:34","Leon Bond III misses two point jump shot",94,"Missed Two","misses","Leon Bond III",16,24,"Opp","vsWIS",53
1,"1:34","Nolan Winter defensive rebound",94,"Def Rebound","defensive rebound","Nolan Winter",16,24,"Cavs","vsWIS",54
1,"1:15","Badgers lineup change (John Blackwell, Max Klesmit, Tyler Wahl, Chucky Hepburn, Steven Crowl)",75,"Opp Sub"," ","Badgers",16,24,"Cavs","vsWIS",54
1,"0:49","Steven Crowl makes two point hook shot",49,"Made Two","makes","Steven Crowl",16,26,"Opp","vsWIS",55
1,"0:49","Max Klesmit shooting foul (Isaac McKneely draws the foul)",49,"Foul","shooting foul","Max Klesmit",16,26,"Opp","vsWIS",55
1,"0:49","Isaac McKneely makes regular free throw 1 of 2",49,"Made FT","makes","Isaac McKneely",17,26,"Opp","vsWIS",55
1,"0:49","Cavaliers lineup change (Dante Harris, Reece Beekman, Isaac McKneely, Jacob Groves, Ryan Dunn)",49,"Cav Sub"," ","Cavaliers",17,26,"Opp","vsWIS",55
1,"0:36","Isaac McKneely makes regular free throw 2 of 2",36,"Made FT","makes","Isaac McKneely",18,26,"Cavs","vsWIS",56
1,"0:34","Ryan Dunn blocks Chucky Hepburn's two point layup",34,"Block","block","Ryan Dunn",18,26,"Cavs","vsWIS",56
1,"0:22","Badgers offensive rebound",22,"Off Rebound","offensive rebound","Badgers",18,26,"Cavs","vsWIS",56
1,"0:04","Max Klesmit makes two point jump shot",4,"Made Two","makes","Max Klesmit",18,28,"Opp","vsWIS",57
1,"0:04","Dante Harris offensive foul",4,""," ","Dante",18,28,"Opp","vsWIS",57
2,"20:00","2ND HALF",1200,""," ","2ND",18,28,"Opp","vsWIS",57
2,"20:00","Cavaliers lineup change (Andrew Rohde, Reece Beekman, Isaac McKneely, Ryan Dunn, Jacob Groves)",1200,"Cav Sub"," ","Cavaliers",18,28,"Opp","vsWIS",57
2,"20:00","Badgers lineup change (Tyler Wahl, Max Klesmit, Steven Crowl, Chucky Hepburn, AJ Storr)",1200,"Opp Sub"," ","Badgers",18,28,"Opp","vsWIS",57
2,"19:45","Open inbound Badgers",1185,""," ","Open",18,28,"Opp","vsWIS",57
2,"19:20","Steven Crowl turnover (Isaac McKneely steals)",1160,"Turnover","turnover","Steven Crowl",18,28,"Cavs","vsWIS",58
2,"19:04","Andrew Rohde makes two point jump shot",1144,"Made Two","makes","Andrew Rohde",20,28,"Opp","vsWIS",59
2,"19:02","Tyler Wahl misses two point layup",1142,"Missed Two","misses","Tyler Wahl",20,28,"Opp","vsWIS",59
2,"18:47","Ryan Dunn defensive rebound",1127,"Def Rebound","defensive rebound","Ryan Dunn",20,28,"Cavs","vsWIS",60
2,"18:45","Isaac McKneely misses two point jump shot",1125,"Missed Two","misses","Isaac McKneely",20,28,"Cavs","vsWIS",60
2,"18:21","Steven Crowl defensive rebound",1101,"Def Rebound","defensive rebound","Steven Crowl",20,28,"Opp","vsWIS",61
2,"17:58","AJ Storr makes three point jump shot (Max Klesmit assists)",1078,"Made Three","makes","AJ Storr",20,31,"Cavs","vsWIS",62
2,"17:42","Reece Beekman makes two point layup",1062,"Made Two","makes","Reece Beekman",22,31,"Opp","vsWIS",63
2,"17:15","Steven Crowl makes two point layup (AJ Storr assists)",1035,"Made Two","makes","Steven Crowl",22,33,"Cavs","vsWIS",64
2,"17:13","Andrew Rohde misses three point jump shot",1033,"Missed Three","misses","Andrew Rohde",22,33,"Cavs","vsWIS",64
2,"17:03","Steven Crowl defensive rebound",1023,"Def Rebound","defensive rebound","Steven Crowl",22,33,"Opp","vsWIS",65
2,"17:02","Tyler Wahl makes two point layup (Chucky Hepburn assists)",1022,"Made Two","makes","Tyler Wahl",22,35,"Cavs","vsWIS",66
2,"17:02","Cavaliers 30 second timeout",1022,"Timeout","second timeout","Cavaliers 30",22,35,"Cavs","vsWIS",66
2,"16:34","TV timeout",994,""," ","TV",22,35,"Cavs","vsWIS",66
2,"16:18","Isaac McKneely makes three point jump shot (Reece Beekman assists)",978,"Made Three","makes","Isaac McKneely",25,35,"Opp","vsWIS",67
2,"16:02","Steven Crowl turnover (traveling)",962,"Turnover","turnover","Steven Crowl",25,35,"Cavs","vsWIS",68
2,"16:00","Jacob Groves misses two point jump shot",960,"Missed Two","misses","Jacob Groves",25,35,"Cavs","vsWIS",68
2,"15:39","Steven Crowl defensive rebound",939,"Def Rebound","defensive rebound","Steven Crowl",25,35,"Opp","vsWIS",69
2,"15:13","Tyler Wahl makes two point layup (Steven Crowl assists)",913,"Made Two","makes","Tyler Wahl",25,37,"Cavs","vsWIS",70
2,"15:01","Reece Beekman makes three point jump shot (Andrew Rohde assists)",901,"Made Three","makes","Reece Beekman",28,37,"Opp","vsWIS",71
2,"14:57","AJ Storr turnover (Reece Beekman steals)",897,"Turnover","turnover","AJ Storr",28,37,"Cavs","vsWIS",72
2,"14:32","Reece Beekman makes two point dunk",872,"Made Two","makes","Reece Beekman",30,37,"Opp","vsWIS",73
2,"14:17","Max Klesmit makes three point jump shot (Chucky Hepburn assists)",857,"Made Three","makes","Max Klesmit",30,40,"Cavs","vsWIS",74
2,"14:15","Jacob Groves misses three point jump shot",855,"Missed Three","misses","Jacob Groves",30,40,"Cavs","vsWIS",74
2,"14:01","Max Klesmit defensive rebound",841,"Def Rebound","defensive rebound","Max Klesmit",30,40,"Opp","vsWIS",75
2,"13:50","AJ Storr turnover (Ryan Dunn steals)",830,"Turnover","turnover","AJ Storr",30,40,"Cavs","vsWIS",76
2,"13:34","Ryan Dunn makes two point layup (Reece Beekman assists)",814,"Made Two","makes","Ryan Dunn",32,40,"Opp","vsWIS",77
2,"13:34","Jacob Groves personal foul",814,"Foul","personal foul","Jacob Groves",32,40,"Opp","vsWIS",77
2,"13:34","TV timeout",814,""," ","TV",32,40,"Opp","vsWIS",77
2,"13:34","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Blake Buchanan)",814,"Cav Sub"," ","Cavaliers",32,40,"Opp","vsWIS",77
2,"13:13","Badgers lineup change (Carter Gilmore, John Blackwell, Max Klesmit, Nolan Winter, Chucky Hepburn)",793,"Opp Sub"," ","Badgers",32,40,"Opp","vsWIS",77
2,"13:13","Ryan Dunn blocks John Blackwell's two point layup",793,"Block","block","Ryan Dunn",32,40,"Opp","vsWIS",77
2,"13:13","John Blackwell offensive rebound",793,"Off Rebound","offensive rebound","John Blackwell",32,40,"Opp","vsWIS",77
2,"13:13","Badgers turnover (shot clock violation)",793,"Turnover","turnover","Badgers",32,40,"Cavs","vsWIS",78
2,"13:13","Cavaliers lineup change (Blake Buchanan, Reece Beekman, Dante Harris, Isaac McKneely, Ryan Dunn)",793,"Cav Sub"," ","Cavaliers",32,40,"Cavs","vsWIS",78
2,"13:00","Badgers lineup change (Max Klesmit, Carter Gilmore, Kamari McGee, John Blackwell, Nolan Winter)",780,"Opp Sub"," ","Badgers",32,40,"Cavs","vsWIS",78
2,"12:58","Dante Harris misses three point jump shot",778,"Missed Three","misses","Dante Harris",32,40,"Cavs","vsWIS",78
2,"12:54","Blake Buchanan offensive rebound",774,"Off Rebound","offensive rebound","Blake Buchanan",32,40,"Cavs","vsWIS",78
2,"12:54","Reece Beekman makes two point jump shot",774,"Made Two","makes","Reece Beekman",34,40,"Cavs","vsWIS",78
2,"12:54","John Blackwell shooting foul (Reece Beekman draws the foul)",774,"Foul","shooting foul","John Blackwell",34,40,"Cavs","vsWIS",78
