"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"1:15","Camian Shell makes regular free throw 2 of 2",75,"Made FT","makes","Camian Shell",45,19,"Cavs","vsNCAT",61
1,"0:51","Cavaliers lineup change (Dante Harris,Taine Murray,Jacob Groves,Leon Bond III,Jordan Minor)",51,"Cav Sub"," ","Cavaliers",45,19,"Cavs","vsNCAT",61
1,"0:42","Leon Bond III makes two point jump shot",42,"Made Two","makes","Leon Bond III",47,19,"Opp","vsNCAT",62
1,"0:40","Dante Harris blocks Camian Shell's three point jump shot",40,"Block","block","Dante Harris",47,19,"Opp","vsNCAT",62
1,"0:31","Landon Glasper offensive rebound",31,"Off Rebound","offensive rebound","Landon Glasper",47,19,"Opp","vsNCAT",62
1,"0:29","Landon Glasper misses three point jump shot",29,"Missed Three","misses","Landon Glasper",47,19,"Opp","vsNCAT",62
1,"0:25","Jacob Groves defensive rebound",25,"Def Rebound","defensive rebound","Jacob Groves",47,19,"Cavs","vsNCAT",63
1,"0:25","Landon Glasper shooting foul (Dante Harris draws the foul)",25,"Foul","shooting foul","Landon Glasper",47,19,"Cavs","vsNCAT",63
1,"0:25","Dante Harris makes regular free throw 1 of 2",25,"Made FT","makes","Dante Harris",48,19,"Cavs","vsNCAT",63
1,"0:04","Dante Harris makes regular free throw 2 of 2",4,"Made FT","makes","Dante Harris",49,19,"Opp","vsNCAT",64
1,"0:04","Jacob Groves blocks Landon Glasper's two point layup",4,"Block","block","Jacob Groves",49,19,"Opp","vsNCAT",64
2,"20:00","2ND HALF",1200,""," ","2ND",49,19,"Opp","vsNCAT",64
2,"20:00","Cavaliers lineup change (Dante Harris,Reece Beekman,Ryan Dunn,Andrew Rohde,Blake Buchanan)",1200,"Cav Sub"," ","Cavaliers",49,19,"Opp","vsNCAT",64
2,"19:42","Open inbound Aggies",1182,""," ","Open",49,19,"Opp","vsNCAT",64
2,"19:24","Nikolaos Chitikoudis turnover (bad pass) (Ryan Dunn steals)",1164,"Turnover","turnover","Nikolaos Chitikoudis",49,19,"Cavs","vsNCAT",65
2,"19:22","Reece Beekman misses two point jump shot",1162,"Missed Two","misses","Reece Beekman",49,19,"Cavs","vsNCAT",65
2,"19:17","Ryan Dunn offensive rebound",1157,"Off Rebound","offensive rebound","Ryan Dunn",49,19,"Cavs","vsNCAT",65
2,"19:05","Jump ball. Ryan Dunn vs. Kyle Duke (Cavaliers gains possession)",1145,"Jump Ball"," ","Jump",49,19,"Cavs","vsNCAT",65
2,"18:49","Blake Buchanan makes two point jump shot (Andrew Rohde assists)",1129,"Made Two","makes","Blake Buchanan",51,19,"Opp","vsNCAT",66
2,"18:20","Evan Joyner makes three point jump shot (Camian Shell assists)",1100,"Made Three","makes","Evan Joyner",51,22,"Cavs","vsNCAT",67
2,"18:08","Blake Buchanan makes two point layup (Reece Beekman assists)",1088,"Made Two","makes","Blake Buchanan",53,22,"Opp","vsNCAT",68
2,"18:06","Dante Harris blocks Camian Shell's two point layup",1086,"Block","block","Dante Harris",53,22,"Opp","vsNCAT",68
2,"18:00","Andrew Rohde defensive rebound",1080,"Def Rebound","defensive rebound","Andrew Rohde",53,22,"Cavs","vsNCAT",69
2,"17:57","Ryan Dunn makes two point dunk (Andrew Rohde assists)",1077,"Made Two","makes","Ryan Dunn",55,22,"Opp","vsNCAT",70
2,"17:57","Landon Glasper makes three point jump shot (Camian Shell assists)",1077,"Made Three","makes","Landon Glasper",55,25,"Cavs","vsNCAT",71
2,"17:57","Aggies 30 second timeout",1077,"Timeout","second timeout","Aggies 30",55,25,"Cavs","vsNCAT",71
2,"17:33","TV timeout",1053,""," ","TV",55,25,"Cavs","vsNCAT",71
2,"17:31","Blake Buchanan misses two point jump shot",1051,"Missed Two","misses","Blake Buchanan",55,25,"Cavs","vsNCAT",71
2,"17:22","Evan Joyner defensive rebound",1042,"Def Rebound","defensive rebound","Evan Joyner",55,25,"Opp","vsNCAT",72
2,"17:14","Camian Shell turnover (bad pass) (Reece Beekman steals)",1034,"Turnover","turnover","Camian Shell",55,25,"Cavs","vsNCAT",73
2,"17:12","Nikolaos Chitikoudis blocks Reece Beekman's two point layup",1032,"Block","block","Nikolaos Chitikoudis",55,25,"Cavs","vsNCAT",73
2,"17:09","Nikolaos Chitikoudis defensive rebound",1029,"Def Rebound","defensive rebound","Nikolaos Chitikoudis",55,25,"Opp","vsNCAT",74
2,"17:00","Evan Joyner turnover (lost ball) (Ryan Dunn steals)",1020,"Turnover","turnover","Evan Joyner",55,25,"Cavs","vsNCAT",75
2,"16:58","Andrew Rohde misses three point jump shot",1018,"Missed Three","misses","Andrew Rohde",55,25,"Cavs","vsNCAT",75
2,"16:53","Camian Shell defensive rebound",1013,"Def Rebound","defensive rebound","Camian Shell",55,25,"Opp","vsNCAT",76
2,"16:35","Landon Glasper makes three point jump shot (Camian Shell assists)",995,"Made Three","makes","Landon Glasper",55,28,"Cavs","vsNCAT",77
2,"16:33","Reece Beekman misses three point jump shot",993,"Missed Three","misses","Reece Beekman",55,28,"Cavs","vsNCAT",77
2,"16:23","Blake Buchanan offensive rebound",983,"Off Rebound","offensive rebound","Blake Buchanan",55,28,"Cavs","vsNCAT",77
2,"15:57","Ryan Dunn makes two point dunk (Reece Beekman assists)",957,"Made Two","makes","Ryan Dunn",57,28,"Opp","vsNCAT",78
2,"15:56","Blake Buchanan blocks Evan Joyner's two point layup",956,"Block","block","Blake Buchanan",57,28,"Opp","vsNCAT",78
2,"15:56","Aggies offensive rebound",956,"Off Rebound","offensive rebound","Aggies",57,28,"Opp","vsNCAT",78
2,"15:55","Cavaliers lineup change (Dante Harris,Reece Beekman,Leon Bond III,Taine Murray,Blake Buchanan)",955,"Cav Sub"," ","Cavaliers",57,28,"Opp","vsNCAT",78
2,"15:53","TV timeout",953,""," ","TV",57,28,"Opp","vsNCAT",78
2,"15:47","Nikolaos Chitikoudis turnover (bad pass) (Dante Harris steals)",947,"Turnover","turnover","Nikolaos Chitikoudis",57,28,"Cavs","vsNCAT",79
2,"15:45","Taine Murray misses two point jump shot",945,"Missed Two","misses","Taine Murray",57,28,"Cavs","vsNCAT",79
2,"15:33","Camian Shell defensive rebound",933,"Def Rebound","defensive rebound","Camian Shell",57,28,"Opp","vsNCAT",80
2,"15:30","Camian Shell turnover (bad pass) (Blake Buchanan steals)",930,"Turnover","turnover","Camian Shell",57,28,"Cavs","vsNCAT",81
2,"15:30","Cavaliers lineup change (Dante Harris,Andrew Rohde,Leon Bond III,Taine Murray,Blake Buchanan)",930,"Cav Sub"," ","Cavaliers",57,28,"Cavs","vsNCAT",81
2,"15:22","Nikolaos Chitikoudis personal foul (Cavaliers draws the foul)",922,"Foul","personal foul","Nikolaos Chitikoudis",57,28,"Cavs","vsNCAT",81
2,"15:20","Blake Buchanan misses two point jump shot",920,"Missed Two","misses","Blake Buchanan",57,28,"Cavs","vsNCAT",81
2,"15:17","Leon Bond III offensive rebound",917,"Off Rebound","offensive rebound","Leon Bond III",57,28,"Cavs","vsNCAT",81
2,"14:56","Leon Bond III turnover (bad pass) (Landon Glasper steals)",896,"Turnover","turnover","Leon Bond III",57,28,"Opp","vsNCAT",82
2,"14:22","Jeremy Robinson makes two point layup (Nikolaos Chitikoudis assists)",862,"Made Two","makes","Jeremy Robinson",57,30,"Cavs","vsNCAT",83
2,"14:20","Nikolaos Chitikoudis blocks Andrew Rohde's three point jump shot",860,"Block","block","Nikolaos Chitikoudis",57,30,"Cavs","vsNCAT",83
2,"14:10","Jeremy Robinson defensive rebound",850,"Def Rebound","defensive rebound","Jeremy Robinson",57,30,"Opp","vsNCAT",84
2,"13:53","Cavaliers lineup change (Reece Beekman,Andrew Rohde,Leon Bond III,Taine Murray,Jacob Groves)",833,"Cav Sub"," ","Cavaliers",57,30,"Opp","vsNCAT",84
2,"13:39","Landon Glasper makes three point jump shot (Kyle Duke assists)",819,"Made Three","makes","Landon Glasper",57,33,"Cavs","vsNCAT",85
2,"13:25","Leon Bond III makes two point layup (Reece Beekman assists)",805,"Made Two","makes","Leon Bond III",59,33,"Opp","vsNCAT",86
2,"13:23","Nikolaos Chitikoudis misses two point jump shot",803,"Missed Two","misses","Nikolaos Chitikoudis",59,33,"Opp","vsNCAT",86
2,"13:14","Reece Beekman defensive rebound",794,"Def Rebound","defensive rebound","Reece Beekman",59,33,"Cavs","vsNCAT",87
2,"13:12","Reece Beekman misses two point layup",792,"Missed Two","misses","Reece Beekman",59,33,"Cavs","vsNCAT",87
2,"13:06","Leon Bond III offensive rebound",786,"Off Rebound","offensive rebound","Leon Bond III",59,33,"Cavs","vsNCAT",87
2,"12:59","Leon Bond III makes two point dunk",779,"Made Two","makes","Leon Bond III",61,33,"Opp","vsNCAT",88
2,"12:57","Landon Glasper misses three point jump shot",777,"Missed Three","misses","Landon Glasper",61,33,"Opp","vsNCAT",88
2,"12:44","Andrew Rohde defensive rebound",764,"Def Rebound","defensive rebound","Andrew Rohde",61,33,"Cavs","vsNCAT",89
2,"12:31","Andrew Rohde makes two point jump shot",751,"Made Two","makes","Andrew Rohde",63,33,"Opp","vsNCAT",90
2,"12:01","Kyle Duke makes two point jump shot",721,"Made Two","makes","Kyle Duke",63,35,"Cavs","vsNCAT",91
2,"11:59","Jacob Groves misses two point jump shot",719,"Missed Two","misses","Jacob Groves",63,35,"Cavs","vsNCAT",91
2,"11:47","Nikolaos Chitikoudis defensive rebound",707,"Def Rebound","defensive rebound","Nikolaos Chitikoudis",63,35,"Opp","vsNCAT",92
2,"11:47","Nikolaos Chitikoudis makes two point layup (Landon Glasper assists)",707,"Made Two","makes","Nikolaos Chitikoudis",63,37,"Opp","vsNCAT",92
2,"11:47","Taine Murray shooting foul (Nikolaos Chitikoudis draws the foul)",707,"Foul","shooting foul","Taine Murray",63,37,"Opp","vsNCAT",92
2,"11:47","TV timeout",707,""," ","TV",63,37,"Opp","vsNCAT",92
2,"11:47","Cavaliers lineup change (Reece Beekman,Andrew Rohde,Ryan Dunn,Taine Murray,Jacob Groves)",707,"Cav Sub"," ","Cavaliers",63,37,"Opp","vsNCAT",92
2,"11:23","Nikolaos Chitikoudis makes regular free throw 1 of 1",683,"Made FT","makes","Nikolaos Chitikoudis",63,38,"Cavs","vsNCAT",93
2,"11:21","Andrew Rohde misses three point jump shot",681,"Missed Three","misses","Andrew Rohde",63,38,"Cavs","vsNCAT",93
2,"11:19","Jacob Groves offensive rebound",679,"Off Rebound","offensive rebound","Jacob Groves",63,38,"Cavs","vsNCAT",93
2,"11:19","Jeremy Robinson shooting foul (Jacob Groves draws the foul)",679,"Foul","shooting foul","Jeremy Robinson",63,38,"Cavs","vsNCAT",93
2,"11:16","Jacob Groves makes regular free throw 1 of 2",676,"Made FT","makes","Jacob Groves",64,38,"Cavs","vsNCAT",93
2,"11:16","Jacob Groves misses regular free throw 2 of 2",676,"Missed FT","misses","Jacob Groves",64,38,"Cavs","vsNCAT",93
2,"10:58","Evan Joyner defensive rebound",658,"Def Rebound","defensive rebound","Evan Joyner",64,38,"Opp","vsNCAT",94
2,"10:56","Kyle Duke misses three point jump shot",656,"Missed Three","misses","Kyle Duke",64,38,"Opp","vsNCAT",94
2,"10:27","Ryan Dunn defensive rebound",627,"Def Rebound","defensive rebound","Ryan Dunn",64,38,"Cavs","vsNCAT",95
2,"10:08","Jacob Groves makes two point layup",608,"Made Two","makes","Jacob Groves",66,38,"Opp","vsNCAT",96
2,"10:06","Evan Joyner misses three point jump shot",606,"Missed Three","misses","Evan Joyner",66,38,"Opp","vsNCAT",96
2,"9:55","Reece Beekman defensive rebound",595,"Def Rebound","defensive rebound","Reece Beekman",66,38,"Cavs","vsNCAT",97
2,"9:53","Reece Beekman misses two point layup",593,"Missed Two","misses","Reece Beekman",66,38,"Cavs","vsNCAT",97
2,"9:43","Jeremy Robinson defensive rebound",583,"Def Rebound","defensive rebound","Jeremy Robinson",66,38,"Opp","vsNCAT",98
